ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3
2263qd5SNBb8Nxb3b,294694487_4300786631132591.0,4300786631132590,5,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Desktop,1.0,1.0,POL
2265atWuGweWymaru,-1132769518_7744537184944815.0,7744537184944810,3,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,1.0,0.0,DNK
2265vP8S6kBGEufPh,398891342_1539991070378432.0,1539991070378430,1,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,2,0,1,Mobile,0.0,1.0,FRA
2265vjeR5AwKTPAdj,2099846548_3640085745771699.0,3640085745771700,9,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,4,0,1,Mobile,0.0,1.0,ARG
2266EsTBH2q9cqhF2,1814154220_5324501722964495.0,5324501722964500,5,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Mobile,0.0,1.0,USA
2266t24toqMAbyjW4,1259248025_6855871063521294.0,6855871063521290,8,0,0,0,1,High,Social Status,Social Status,High,Low,1.0,1,0,0,Desktop,0.0,0.0,USA
2267QWkzkKiL2poZv,1533695680_269241335,269241335,3,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Desktop,1.0,0.0,ISR
2267pyhXN8iRCtnK7,74185098_6795933187329062.0,6795933187329060,13,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,0.0,0.0,USA
2268XG3TChD3c4vP7,1117181155_6593475101618620.0,6593475101618620,10,0,0,0,1,Young,Age,Age,Young,Old,1.0,4,0,1,Mobile,0.0,0.0,ESP
2269KYotTmM6zfiB6,-1985723401_73194215068872.0,73194215068872,8,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Desktop,0.0,0.0,DNK
2269baiFsmfLMioA5,1669487204_2500606037379360.0,2500606037379360,9,0,1,0,0,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,0.0,SWE
226AXRsXaBRx9F7Ye,-2033368769_2694125513460381.0,2694125513460380,5,0,1,0,1,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,0.0,0.0,USA
226AYd2Qzh3kx3aw6,1547262990_6405103402919279.0,6405103402919280,12,0,0,0,2,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,1.0,0.0,ISR
226Bco2rK8nPTixMq,-444938246_8681991345647957.0,8681991345647960,5,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,0.0,1.0,DEU
226Bq7ggG7r4kTzze,-928564764_5836514394993854.0,5836514394993860,4,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,1,Mobile,0.0,0.0,CAN
226CrvwfRmC6Fkgdu,-1644342336_2146187909960046.0,2146187909960050,7,0,0,1,0,Rand,Random,Random,,,,3,2,1,Desktop,1.0,0.0,FRA
226DBib4M9sAL9Zbp,-405946901_1936368842,1936368842,9,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,,,,HUN
226DqyrPfuZbWhn3v,323102224_2526759155667093.0,2526759155667090,7,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,0.0,1.0,BGR
226EBxoKYfpv4WGCw,-360949729_7973586563118683.0,7973586563118680,1,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Desktop,1.0,1.0,POL
226EYiE7hM3aLe4b7,1408687203_6619871871038870.0,6619871871038870,13,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,4,0,0,Mobile,0.0,1.0,AUS
226Eyiah22SaqXQYE,-1867657582_8822145628950744.0,8822145628950750,3,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Mobile,0.0,1.0,IDN
226F7HucZBe9poyHk,-1124071020_2674822400795757.0,2674822400795760,12,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,0.0,USA
226F8aQAjnCSzc44M,-74159934_4142896612.0,4142896612,1,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,0,Desktop,0.0,1.0,GBR
226FPg5obA3AW8oNf,-1230325221_3106417527667371.0,3106417527667370,6,0,1,0,2,Old,Age,Age,Young,Old,0.0,4,0,0,Desktop,0.0,1.0,FRA
226G5MRJxcz4LLWkR,-78269742_363860347,363860347,13,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,5,0,1,Mobile,0.0,0.0,HUN
226GzAWFx6oHCsoFD,552302589_3727489265585397.0,3727489265585400,10,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,2,0,1,Desktop,0.0,0.0,COL
226H8fiQKowAa8iYw,-1019229109_4427495636458318.0,4427495636458320,7,0,1,0,2,High,Social Status,Social Status,High,Low,1.0,3,0,1,Mobile,0.0,0.0,BRA
226H8jPawHqZNLmSD,2051477564_1406082006078359.0,1406082006078360,4,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Desktop,0.0,0.0,USA
226HXLgqAWmn3ZThm,-1892155720_7588562519107204.0,7588562519107200,11,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,0,Mobile,0.0,1.0,FRA
226JBvYk7GwtPj4Cm,1372262321_7119749310524467.0,7119749310524470,10,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Mobile,0.0,1.0,NLD
226JX9yqzFLhq4oiT,-332383966_7302590,7302590,2,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,5,0,1,,,,MEX
226JqYBm99hyRsSD6,12212918_4345235468667108.0,4345235468667110,10,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,0.0,0.0,FRA
226KFt2fwYZztfEzJ,1334555477_8030152575210374.0,8030152575210380,4,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,0,Desktop,1.0,0.0,TUR
226KsbjLAWhwWQ595,1746723032_9237269285229590.0,9237269285229590,9,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,0.0,0.0,HUN
226L6ooKk68DXQKDn,-1713797315_3175716898.0,3175716898,12,0,1,0,0,Young,Age,Age,Young,Old,1.0,2,0,1,Mobile,0.0,1.0,FRA
226L8YphHWumdMoPh,1624884070_3246094837878028.0,3246094837878030,5,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,3,0,1,Mobile,0.0,1.0,GRC
226LAgF4rjLz47GC5,1406358977_3336839487323695.0,3336839487323700,2,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Mobile,0.0,1.0,IDN
226LLK9FKiwxsQM9j,-1454079291_8939393681939691.0,8939393681939690,13,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Desktop,1.0,1.0,JPN
226LcTwD5EMkk33fb,-643852953_1637737234,1637737234,6,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0.0,0.0,FRA
226LmsNRucBhLi4yq,1889822491_63822364,63822364,10,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,,,,CAN
226LxepnHgA9ywMQd,-1616632126_6918595738258269.0,6918595738258270,11,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Desktop,0.0,0.0,BRA
226MBbwqPkwEiYiFh,-2045486495_550326515031975.0,550326515031975,13,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0.0,0.0,DEU
226N3YZv73w7wWkbk,-284450690_1775972420,1775972420,12,0,0,0,1,Rand,Random,Random,,,,5,2,0,,,,FRA
226PWeHZPF2tivaWi,-2113341766_3015607062261551.0,3015607062261550,6,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,0.0,1.0,DEU
226Q5cQdLf9NuWFDL,-1648563813_5414038574507105.0,5414038574507110,3,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,4,0,1,Mobile,0.0,0.0,NLD
226QSjTBJYuQJodt6,1267109384_7260435831605441.0,7260435831605440,2,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Desktop,0.0,1.0,SVK
226Sff9s5N9C2ZT4o,1457075332_490401772091078.0,490401772091078,10,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0.0,0.0,ITA
226ShurPivBhSxbji,725619013_6127422518812944.0,6127422518812950,5,0,0,1,0,Rand,Random,Random,,,,2,1,1,Desktop,0.0,0.0,USA
226St8G3PGvnyHJjZ,-1407184521_9063030205771550.0,9063030205771550,8,0,0,0,1,Rand,Random,Random,,,,2,3,0,Desktop,1.0,1.0,USA
226TjoAtF4ytj2He9,-1721392079_2885401790910591.0,2885401790910590,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,1.0,0.0,DEU
226TrpN4Dn8h8uAp7,-718009687_7776842991159681.0,7776842991159680,1,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,1.0,TUR
226YJJQACX7SsniLJ,1625843845_1453378550,1453378550,11,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Mobile,0.0,1.0,DEU
226YQJZkTSjq3fzWj,-927336277_5670084055512894.0,5670084055512900,11,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0.0,0.0,FRA
226YXSZ7QzYkNEXr2,-1993380946_4315651246701308.0,4315651246701310,1,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,0.0,1.0,USA
226YrtboX2PNnPMMG,1554503198_8959594834828237.0,8959594834828240,6,0,0,0,1,Old,Age,Age,Young,Old,0.0,3,0,0,Mobile,0.0,1.0,BRA
226YvhH33XWT2vm57,369169401_2405192040.0,2405192040,10,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,0.0,FRA
226ZCzQ3LxPF68xZz,1665392378_4144914465.0,4144914465,11,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,5,0,0,,,,HKG
226ZLXMPxBpPpnzh7,529372954_2402095449783487.0,2402095449783490,13,0,1,0,2,High,Social Status,Social Status,High,Low,1.0,4,0,1,Desktop,1.0,1.0,CAN
226ZS9PzBBH3yxsw4,-1957302991_2388009876389407.0,2388009876389410,5,0,0,1,0,Young,Age,Age,Young,Old,1.0,3,0,0,Mobile,0.0,0.0,GBR
226Zu74tTeCAEkAbk,-2008625429_5134105943601253.0,5134105943601250,1,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,1,Mobile,1.0,1.0,USA
226Zw7T6c4PtXhKa2,740029778_359365219747909.0,359365219747909,5,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,0.0,TUR
226abJNAeQtbE3JCg,-1534021319_3246435570893791.0,3246435570893790,1,0,0,0,2,Rand,Random,Random,,,,5,2,1,Desktop,1.0,1.0,SVK
226bYQKmJZK8Na4Wa,-1308907928_9001282595854982.0,9001282595854980,9,0,0,0,2,Rand,Random,Random,,,,4,2,0,Desktop,0.0,1.0,RUS
226cTfCskgBp4AvBL,-2033138901_35178483,35178483,8,0,0,1,0,Old,Age,Age,Young,Old,0.0,3,0,0,,,,CHE
226cfph66iqEwdLSv,908602673_3980557603175976.0,3980557603175980,3,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,1.0,0.0,PHL
226cgZzWy8MhaMCAd,50016230_1866911659723771.0,1866911659723770,10,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,0,Mobile,0.0,1.0,JPN
226cgmtrxiLQHaHMf,273185070_4097782360043469.0,4097782360043470,5,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Desktop,0.0,0.0,SGP
226d2Mnmf63nqfc4z,-361604336_1663893184632993.0,1663893184632990,1,0,0,0,2,Rand,Random,Random,,,,3,0,0,Mobile,0.0,1.0,ESP
226d4Euk46AxhPJyS,-813792751_7684034795390884.0,7684034795390880,2,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Mobile,0.0,1.0,ESP
226dojLSJm4aoQYJC,-1757823119_3916889702377111.0,3916889702377110,7,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,1.0,ARE
226eDneLFHxiX8Rpb,-1488981934_781456000,781456000,3,0,1,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Mobile,0.0,0.0,USA
226g6z6dhEEimvPPg,-1659665365_3052954756.0,3052954756,13,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,1.0,0.0,BEL
226gSPpJuJh3emZFv,-1797045758_3121202206848197.0,3121202206848200,10,0,0,0,2,Old,Age,Age,Young,Old,0.0,1,0,1,Mobile,0.0,0.0,ESP
226gnMpwLryCBQKQb,1778004688_4790648725616810.0,4790648725616810,9,0,1,0,2,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,0.0,1.0,USA
226hLMmQo9crtheYg,2140888885_6937366567603522.0,6937366567603520,12,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,0,Desktop,0.0,1.0,GBR
226iL5vJtnuMnsCbN,-1735553651_4673764073587041.0,4673764073587040,11,0,0,1,0,Rand,Random,Random,,,,3,2,1,Desktop,1.0,1.0,USA
226iYLhiee4WWxY9W,1916237708_8025574041438543.0,8025574041438540,9,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,0.0,BRA
226ivJyjfFAoFSsCy,826209297_4437219188047065.0,4437219188047070,12,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,2,0,1,Mobile,0.0,1.0,ITA
226ivwCQPwckdRHYi,-663347309_8382595739550947.0,8382595739550950,3,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Desktop,1.0,1.0,RUS
226kTQWkxpKstRkpJ,-3253129_9920927402925312.0,9920927402925310,10,0,1,0,1,High,Social Status,Social Status,High,Low,1.0,1,0,1,Desktop,0.0,0.0,SWE
226kiBJvFSuHDKWLy,1248877841_6204751320183277.0,6204751320183280,12,0,0,0,1,Rand,Random,Random,,,,5,2,1,Desktop,1.0,1.0,GBR
226npXyamMLAXKTrn,-1486028128_9341386428770704.0,9341386428770700,7,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,1,Desktop,1.0,0.0,HUN
226pDikt2whgnmK4v,-818002394_4676911244592523.0,4676911244592520,13,0,1,0,2,Rand,Fitness,Random,,,,5,0,0,Desktop,1.0,1.0,TUR
226pPQhEoKazPDEnZ,-1192051887_4673305046513443.0,4673305046513440,4,0,0,1,0,Rand,Random,Random,,,,5,3,1,Mobile,0.0,0.0,FRA
226pmrGPMZSDYTNaP,-691505153_9074368893634528.0,9074368893634530,3,0,0,0,0,Old,Age,Age,Young,Old,0.0,1,0,0,Mobile,0.0,1.0,COL
226q67hq4hEf87sFw,399368183_8994036674441324.0,8994036674441330,6,0,0,0,1,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,0.0,1.0,GBR
226rfr2SZwcMyiCPT,1596716814_2023579788985626.0,2023579788985630,12,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,3,0,1,Mobile,0.0,1.0,JPN
226rs7kK5MYhX6BAp,-476592742_328042439294775.0,328042439294775,13,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0.0,3,0,0,Desktop,0.0,1.0,GBR
226sC5MWXH2XGLvYd,1248525150_9456423304509372.0,9456423304509370,12,0,0,0,1,Low,Social Status,Social Status,High,Low,0.0,1,0,1,Mobile,0.0,1.0,BRA
226sbxJozteS7vZvZ,-696840859_9838345385011050.0,9838345385011050,9,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Desktop,1.0,1.0,USA
226tbG5zGcYFqnWke,1402135371_5838201141542069.0,5838201141542070,12,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,1,0,0,Desktop,0.0,1.0,DEU
226vdsGpBB67ePn52,113188171_3468818967988243.0,3468818967988240,5,0,0,0,1,Rand,Random,Random,,,,2,1,0,Desktop,0.0,1.0,FRA
226vpCikvr7gyLaG6,-294481095_7180386030756354.0,7180386030756350,11,0,1,0,0,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,0.0,0.0,USA
226vtXjnpCrSrPP6S,1866689320_9710043963258452.0,9710043963258450,5,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,3,0,0,Desktop,0.0,1.0,ITA
226w8psypmMpZTBtW,-2025686351_1573326410,1573326410,8,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Mobile,1.0,0.0,GBR
22723wtNPY2NWmeKA,-1741352941_6576296187948960.0,6576296187948960,3,0,0,1,0,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,0.0,0.0,USA
22727Spusxc5rW4cs,-1243161735_1593318761715967.0,1593318761715970,6,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,1.0,1.0,BEL
2272LGsEyycqdqwrR,-1301947070_8670164153738857.0,8670164153738860,2,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,Desktop,0.0,1.0,NZL
2272MGcrbG26BE62i,-1450094970_2044718047,2044718047,11,0,0,1,0,Young,Age,Age,Young,Old,1.0,1,0,1,,,,DEU
2272ZcYWW8j9x3mA5,-144608323_238941460106556.0,238941460106556,4,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,0.0,0.0,USA
2272fBXi7BxzmioWh,677705294_2487001802777007.0,2487001802777010,10,0,1,0,1,High,Social Status,Social Status,High,Low,1.0,1,0,1,Desktop,1.0,1.0,USA
2272wgi4nZfTq7i8q,704953607_8821342368610203.0,8821342368610200,1,0,1,0,0,Old,Age,Age,Young,Old,0.0,2,0,0,Mobile,0.0,1.0,DEU
22732mwur9upCJSmy,-398655609_6444213241243442.0,6444213241243440,8,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,5,0,1,Desktop,1.0,1.0,GBR
2273vseWWMEchn5o9,1038544575_5392757259596911.0,5392757259596910,6,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Mobile,0.0,1.0,ITA
2274KF8DakbLJuFnT,-1673667375_2047257340026715.0,2047257340026720,6,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,0.0,0.0,ISR
2274RwLuPykzJ2NeB,-734165566_7922847879268395.0,7922847879268400,7,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Desktop,1.0,1.0,USA
2275CE8bFNCgn24Gp,1555172090_1538553382617096.0,1538553382617100,7,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,0.0,0.0,BRA
2275JCuB3mj2FMMSh,711162606_7477901372184309.0,7477901372184310,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,0.0,1.0,USA
2275REB4D6LFSKzgm,1879831806_5762359742409415.0,5762359742409420,13,0,1,0,1,Young,Age,Age,Young,Old,1.0,5,0,1,Mobile,0.0,1.0,DEU
2276BDp2i2jtk7pqy,1689329434_2594692608301352.0,2594692608301350,5,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,1.0,0.0,HUN
2276Ncy2QfJS5XRgr,150292673_16524031,16524031,8,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,Mobile,0.0,0.0,AUS
22772XzmmE4SKx6PD,914916263_4333507485000376.0,4333507485000380,12,0,0,0,2,Rand,Fitness,Random,,,,1,0,1,Desktop,0.0,0.0,GRC
22773EqynPjtX4B8Z,301433807_1132495346604117.0,1132495346604120,2,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,0.0,1.0,DEU
2277hcaM3YSib2PD5,-1886063621_3465372348873088.0,3465372348873090,4,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,1,0,0,Desktop,0.0,0.0,USA
2277yGtmguhEhbBWb,1873302185_6986986631061511.0,6986986631061510,2,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,0.0,0.0,UKR
22786ZZQeZyKq8QmL,-1838869753_1406537897852016.0,1406537897852020,3,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Mobile,0.0,0.0,LTU
2278Q48kh2zjoeAyj,-730036688_1071443033968285.0,1071443033968290,1,0,1,0,0,Rand,Social Status,Random,,,,5,0,0,Desktop,0.0,1.0,ESP
2279KA4r8nm6kkLDQ,-1924297721_2687139035.0,2687139035,1,0,0,0,0,Old,Age,Age,Young,Old,0.0,5,0,1,Mobile,0.0,1.0,GRC
2279W3894j64gPHc7,-1007094095_2965245200.0,2965245200,6,0,0,0,2,Rand,Random,Random,,,,3,1,1,Mobile,0.0,1.0,LTU
2279YNSprH3H2t6Dd,-365379686_2949322639.0,2949322639,6,0,0,0,2,Low,Social Status,Social Status,High,Low,0.0,2,0,0,Mobile,0.0,0.0,PHL
227APbCx7XMa2ba9A,-1423131982_6974729455987490.0,6974729455987490,4,0,0,0,2,Old,Age,Age,Young,Old,0.0,1,0,0,Desktop,0.0,1.0,FRA
227AgNjNcwJitNMpR,6624364_1782244704344291.0,1782244704344290,3,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Mobile,0.0,0.0,PHL
227AnsYaqbG5MXMGi,-873303726_9463919888940354.0,9463919888940350,5,0,0,1,0,Old,Age,Age,Young,Old,0.0,4,0,0,Mobile,0.0,0.0,HUN
227AsQ5nLWiZMEKeD,-325430144_635084989653587.0,635084989653587,10,0,1,0,0,Rand,Fitness,Random,,,,1,0,0,Desktop,1.0,1.0,MEX
227AyLxdQCsiB7JwT,-1752253862_3490343707.0,3490343707,11,0,1,0,2,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,0.0,SWE
227BeNtYJwQXkTCtM,-1991952280_472860541,472860541,1,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,,,,FRA
227CfLWCGZ3Jo4wPC,384499481_9857018570418202.0,9857018570418200,6,0,0,0,2,Rand,Random,Random,,,,5,3,1,Mobile,0.0,0.0,USA
227DCSrGTyBX7WeRw,-1868017160_3458133027.0,3458133027,13,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,0.0,1.0,SRB
227DdM9AbATqe8viC,528467658_241118415473315.0,241118415473315,12,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,0.0,1.0,USA
227DfEpbhMuuJekcx,-1620305115_7287636300784790.0,7287636300784790,6,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,1,Desktop,0.0,0.0,GRC
227ET52cDWushX84x,804042_5328903557762847.0,5328903557762850,2,0,1,0,2,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,0.0,1.0,ISR
227FCS83ZsLAhQTSE,503539608_2315668106863786.0,2315668106863790,2,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,1.0,1.0,FRA
227FRSLZotRDyfzub,-917480421_991301385,991301385,7,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,,,,CZE
227FXaHq9SAohxpNu,895640082_9115498426431588.0,9115498426431590,8,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,1.0,0.0,DEU
227FevMn3rSEBE9LJ,187243425_4408784520300057.0,4408784520300060,13,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Desktop,1.0,0.0,USA
227Fgt66QJTqrfPYW,-2079348903_805259388,805259388,12,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,1,,,,TUR
227GJphwjb6SdFEZq,-481012248_6078380368106782.0,6078380368106780,3,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,0.0,0.0,USA
227H4rgWCbcqqp3hF,1222880036_68003199,68003199,2,0,0,1,0,Old,Age,Age,Young,Old,0.0,3,0,1,,,,RUS
227J8KQa7a53boTkL,-1980812278_5842184747352912.0,5842184747352910,8,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Mobile,0.0,0.0,AUT
227J9eqf3fPEHM2SB,-1819100695_297165042770501.0,297165042770501,7,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,1.0,GBR
227K2z5aZ9QfozHdv,-1705300897_2010718545258805.0,2010718545258810,9,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,0.0,1.0,THA
227KTteYaDo2tiSZW,129886728_643372716947541.0,643372716947541,12,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Mobile,0.0,0.0,SVK
227KmA6awMwxRaQ39,-1257872729_1155495105463058.0,1155495105463060,1,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Desktop,1.0,1.0,BRA
227Nnft5rapm2MvXR,-1852422713_5316891480851755.0,5316891480851760,8,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,1.0,1.0,SVK
227NuLaM3rYsFa6ao,785476384_1558888364,1558888364,6,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,5,0,1,,,,DEU
227QEepRLmDP7uesH,-1864003489_1867593304253512.0,1867593304253510,9,0,0,1,0,Young,Age,Age,Young,Old,1.0,5,0,0,Desktop,0.0,0.0,BEL
227Qgd6BBGmJczgt4,-2073875028_823925491,823925491,12,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,0,Mobile,0.0,0.0,USA
227RAvjNps8ZpdFFi,-613889427_7308719130528367.0,7308719130528370,7,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,0.0,0.0,NLD
227RG2EftXvyqQ8A8,1319901934_9571281506715102.0,9571281506715100,6,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,3,0,0,Mobile,0.0,0.0,AUT
227RJCBXEwH8MivF6,1481177960_1636753442,1636753442,6,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,3,0,1,,,,NLD
227RXrxNybA5gJjWY,-725020577_5877815076476613.0,5877815076476610,13,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,0.0,0.0,CAN
227RzE973srdWu7Rr,1677123702_1407398976409608.0,1407398976409610,11,0,0,0,0,Old,Age,Age,Young,Old,0.0,2,0,1,Desktop,1.0,1.0,USA
227T4nbxdn4AM9NSF,-794070569_9759156485088170.0,9759156485088170,6,0,0,0,1,Male,Gender,Gender,Male,Female,1.0,2,0,1,Desktop,0.0,0.0,USA
227WX9dvQDyN8JNfD,141385255_5974775933472372.0,5974775933472370,12,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,0.0,USA
